Domain,sentence,language,label_name,label_ID,Source,annotator_GMUID,transform
same-sex marriage,"California voters will decide in 2024 whether to enshrine the right to same-sex marriage in the state constitution, a chance for them to permanently remove an inactive ban on same-sex marriage that they approved in 2008.",en,"Legality, Constitutionality, Jurisdiction",5,https://apnews.com/article/california-samesex-marriage-equality-voters-ballot-2552934177cf9bb82a9bfa11eb9f1e38,,en
same-sex marriage,"“What we are doing today is joyous,” said Sen. Scott Wiener, a Democrat representing San Francisco. “What the voters, I believe, will do next year is joyous. This is about recognizing the fundamental humanity of all 40 million Californians.”",en,Morality,3,https://apnews.com/article/california-samesex-marriage-equality-voters-ballot-2552934177cf9bb82a9bfa11eb9f1e38,,en
same-sex marriage,"In an emotional debate on the Senate floor, lawmakers said the proposed amendment was long overdue. Democratic Sen. Caroline Menjivar, who is lesbian, fought back tears while sharing a story about her family members refusing to attend her wedding.",en,Morality,3,https://apnews.com/article/california-samesex-marriage-equality-voters-ballot-2552934177cf9bb82a9bfa11eb9f1e38,,en
same-sex marriage,"It is about whether the government we serve in a pluralistic society with many faiths treats us all equally before the law,” he said.",en,Morality,3,https://apnews.com/article/california-samesex-marriage-equality-voters-ballot-2552934177cf9bb82a9bfa11eb9f1e38,,en
same-sex marriage,"In response to today’s Hong Kong Court of Final Appeal verdict that granted a partial victory to LGBTI activist Jimmy Sham,",en,"Legality, Constitutionality, Jurisdiction",5,https://www.amnesty.org/en/latest/news/2023/09/hong-kong-same-sex-marriage-ruling-a-moment-of-hope-for-lgbti-rights/,,en
same-sex marriage,"This ruling is an important step forward and a moment of hope for Hong Kong’s LGBTI people, who have long been denied equal rights due to the city’s outdated and discriminatory laws.",en,Fairness and Eqality,4,https://www.amnesty.org/en/latest/news/2023/09/hong-kong-same-sex-marriage-ruling-a-moment-of-hope-for-lgbti-rights/,,en
same-sex marriage,Jimmy Sham’s marriage is legitimate and should be recognized as such. Today’s verdict must be the springboard for the Hong Kong authorities to stop discriminating against people based on who they are and who they love.,en,Fairness and Eqality,4,https://www.amnesty.org/en/latest/news/2023/09/hong-kong-same-sex-marriage-ruling-a-moment-of-hope-for-lgbti-rights/,,en
same-sex marriage,"However, the Court ruled against Sham on two other questions put to it: whether the exclusion of same-sex couples from the institution of marriage was a violation of the right to equality under the Hong Kong Bill of Rights and Basic Law; and whether the lack of recognition of foreign same-sex marriage violated the right to equality.",en,"Legality, Constitutionality, Jurisdiction",5,https://www.amnesty.org/en/latest/news/2023/09/hong-kong-same-sex-marriage-ruling-a-moment-of-hope-for-lgbti-rights/,,en
same-sex marriage,"While the decision confirmed an August 2022 ruling by Hong Kong’s Court of Appeal, which said that the city’s law only acknowledged marriages between a man and a woman, it overturned that ruling in that the government now has to adopt “an alternative legal framework” of recognition.",en,"Legality, Constitutionality, Jurisdiction",5,https://www.amnesty.org/en/latest/news/2023/09/hong-kong-same-sex-marriage-ruling-a-moment-of-hope-for-lgbti-rights/,,en
same-sex marriage,Pope Francis criticized laws that criminalize homosexuality and said that Catholic bishops who support such laws should do more to welcome LGBTQ people into the church. ,en,Public Sentiment,12,https://www.snopes.com/fact-check/pope-homosexuality-not-crime/,,en
same-sex marriage,"Francis acknowledged that homosexuality is sinful, but said it should not be criminalized. ""It's not a crime. Yes, but it's a sin.",en,Morality,3,https://www.snopes.com/fact-check/pope-homosexuality-not-crime/,,en
same-sex marriage,"Francis also quoted the Catechism of the Catholic Church, saying that gay people must be respected, welcomed, and not discriminated against.",en,Public Sentiment,12,https://www.snopes.com/fact-check/pope-homosexuality-not-crime/,,en
same-sex marriage,"This is not the first time Francis has reached out to the gay community, starting with his 2013 declaration about the sexual orientation of priests, saying ""If someone is gay and he searches for the Lord and has good will, who am I to judge?""",en,Morality,3,https://www.snopes.com/fact-check/pope-homosexuality-not-crime/,,en
same-sex marriage,"When the Dobbs decision was released last year, the majority opinion said it was because abortion is not specifically named in the constitution nor “deeply rooted” in the history of the United States. On that day, Associate Justice Clarence Thomas released a concurrent opinion saying that Obergefell v. Hodges, which legalized same-sex marriage nationwide, could be overturned on similar grounds.",en,"Legality, Constitutionality, Jurisdiction",5,https://nysba.org/protecting-same-sex-marriage-after-dobbs/,,en
same-sex marriage,"Justice Thomas also said the rights to birth control (Griswold v. Connecticut) and private, consensual sex acts (Lawrence v. Texas) could be challenged as well.",en,"Legality, Constitutionality, Jurisdiction",5,https://nysba.org/protecting-same-sex-marriage-after-dobbs/,,en
same-sex marriage,"The future of marriage equality under these circumstances was the subject of a recent Continuing Legal Education course. It was hosted by the LGBTQ Law Section, the Elder Law & Special Needs Section, and the Trusts & Estates Section of the New York State Bar Association.",en,"Legality, Constitutionality, Jurisdiction",5,https://nysba.org/protecting-same-sex-marriage-after-dobbs/,,en
same-sex marriage,"On December 13, 2022, the Respect for Marriage Act was signed into law, stating that the federal government would continue to recognize same-sex and interracial marriages no matter what the court decides in the future.",en,Policy Prescription and Evaluation,6,https://nysba.org/protecting-same-sex-marriage-after-dobbs/,,en
same-sex marriage,"“My whole professional career is divided between what we used to do before we had marriage equality,” said Thomas Sciacca, a trusts and estates attorney. “And what we started doing after.”",en,Cultural Identity,11,https://nysba.org/protecting-same-sex-marriage-after-dobbs/,,en
same-sex marriage,"Sciacca explained that without a legally recognized marriage, the surviving partner of a same-sex couple would be unable to inherit benefits, challenge a fraudulent will, automatically receive bereavement leave, determine if their partner is buried or cremated, receive wrongful death proceeds, keep custody of children and more.",en,Quality of Life,10,https://nysba.org/protecting-same-sex-marriage-after-dobbs/,,en
same-sex marriage,"He had one case where two men who were together for 45 years had purchased a brownstone for $40,000. When one partner died, the property was worth over $4 million. The IRS wanted to tax the property in the deceased’s name even though it was jointly owned.",en,Fairness and Eqality,4,https://nysba.org/protecting-same-sex-marriage-after-dobbs/,,en
same-sex marriage,"“This is not something that a couple who is able to get married, or have their marriage recognized, would ever face,” said Sciacca.",en,Morality,3,https://nysba.org/protecting-same-sex-marriage-after-dobbs/,,en
same-sex marriage,A South Korean appeals court ruled Tuesday that government health insurance should offer spousal coverage to same-sex couples.,en,Fairness and Eqality,4,https://www.npr.org/2023/02/21/1158475301/south-korea-same-sex-partner-government-health-insurance,,en
same-sex marriage,The landmark ruling is the country's first legal recognition of social benefits for same-sex couples. South Korea has not legalized same-sex marriage or civil unions.,en,"Legality, Constitutionality, Jurisdiction",5,https://www.npr.org/2023/02/21/1158475301/south-korea-same-sex-partner-government-health-insurance,,en
same-sex marriage,". Both groups are ""the same in essence"" in that they form ""emotional and economic community"" outside the legally defined family relationship, the court said in its verdict.",en,"Legality, Constitutionality, Jurisdiction",5,https://www.npr.org/2023/02/21/1158475301/south-korea-same-sex-partner-government-health-insurance,,en
same-sex marriage,"To recognize dependent status in one group and not in the other based on sexual orientation ""constitutes a discriminatory treatment.""",en,Morality,3,https://www.npr.org/2023/02/21/1158475301/south-korea-same-sex-partner-government-health-insurance,,en
same-sex marriage,"In a press conference after the ruling, the plaintiff so said in a tearful voice that ""our love won and is winning.""",en,Quality of Life,10,https://www.npr.org/2023/02/21/1158475301/south-korea-same-sex-partner-government-health-insurance,,en
